"job_id","job_title","job_description","company_id","company_name","job_url","job_location","company_size","founded_year","company_sector","country"
"1009292147813","SENIOR DEVELOPMENT ANALYST","Job Information Gathering of requirements for the construction or modification of software . Designing of test plans to ensure the correct functioning of the systems . Designing of automated systems or processes that facilitate the management of automations for users . Execution of tests and quality controls of the developed systems . Attention to projects and requirements of technological systems . Job Requirements MS SQL MySQL databases . Advanced level . API Rest microservices architecture . Advanced level . Microsoft Integration Services . Intermediate level . Source code versioning . Intermediate level . Backend C# Python . Advanced level . Job Type Full Time Job Location Dubai","0","Al Nexzit Consults","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&cs=1_04ee64e2&cb=1716569205196&jobListingId=1009292147813&jrtk=5-yul1-0-1hulnuq7ol216800-c6fe45ae3ba61eaf","Dubai","NA","NA","NA","United Arab Emirates"
"1009289621826","Java Developer Dubai ","Position Name JAVA Developer Experience 3 5 Years Work Location Dubai UAE Salary Up to 12000 AED Month Native Arabic Speakers required Job Description MUST HAVE Backend Spring Boot Spring Data JPA with Hibernate Spring REST API MapStruct to map DTOs and entities YAML Configuration Microservices GOOD TO HAVE Frontend ReactJSX Redux Typescript HTML5 Preference Immediate Joiners Under 15 Days notice period Interested suitable candidates kindly apply with your updated resume . Job Type Fulltime Pay Up to AED12000 . 00 per month Application Question s What is your Nationality What is your notice period In days Experience Spring Boot 3 years Required Spring REST API 1 year Required Language Native Arabic Required ","0","HR International FZE","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e7290ac8&cb=1716569205197&jobListingId=1009289621826&jrtk=5-yul1-0-1hulnuq7ol216800-1e7caa5c87ad475c","Dubai","NA","NA","NA","United Arab Emirates"
"1009289635777","Senior Full Stack Developer","We are seeking a highly skilled Senior Full Stack Engineer to join our team in a leadership role . As a Senior FullStack Engineer you will design develop and maintain highquality software solutions that meet our customers needs . You will work closely with crossfunctional teams to deliver scalable and robust applications . Your expertise in frontend and backend technologies combined with your experience in fintech will be crucial in driving our projects to success . Responsibilities Designed and developed scalable and efficient applications using Node . js for serverside development and ReactReact Native for frontend mobile development . Implement and maintain APIs and microservices to support application functionalities . Provide technical leadership and mentorship to junior engineers . Conduct code reviews to ensure adherence to best practices and coding standards . Lead architecture and design discussions making key decisions on technology stack and system design . Optimize application performance ensuring responsiveness and scalability . Identify and resolve performance bottlenecks and other technical issues . Implement and maintain automated testing frameworks for both frontend and backend components . Ensure the reliability and stability of applications through rigorous testing and debugging . Stay updated with the latest industry trends technologies and best practices . Create and maintain comprehensive documentation for all developed software and systems . Work closely with DevOps to ensure smooth deployment and operation of applications . Collaborate with crossfunctional teams to ensure seamless integration of new features and functionalities . Requirements Bachelors degree in computer science Engineering or a related field or equivalent experience . 5 years of experience in full stack web development with proficiency in both frontend and backend technologies JavaScript React Node . js Python Django etc . Excellent communication and collaboration skills with the ability to work effectively with crossfunctional teams . Strong problemsolving skills and attention to detail . Experience with cloud platforms e . g . AWS Azure Google Cloud and containerization technologies Docker Kubernetes is a plus . Job Type Fulltime Pay From AED5000 . 00 per month Application Deadline 10062024","0","Ogold","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cbc9ea31&cb=1716569205198&jobListingId=1009289635777&jrtk=5-yul1-0-1hulnuq7ol216800-7342dcfd09d80a84","Dubai","NA","NA","NA","United Arab Emirates"
"1009286036208","Senior Full Stack Developer","Job Description 5 8 years of prior experience as a Full Stack developer in Flutter Development Android Development and Dot Net development with Angular React JS and MySQL SQL expertise . Team handling prior experience is must . Should have realtime development experience . Should be able to manage Team for endtoend development deployment and support . Should have expertise in Push Notifications Should have expertise in REST and XML APIs Integration Should expertise in design UI Deployment Experience in Google Play Store andor Apple App Store Good to have App to App integration experience and payment gateway integration experience . Location Sharjah Job Types Fulltime Permanent Pay AED5000 . 00 AED8000 . 00 per month Ability to commuterelocate Sharjah Reliably commute or planning to relocate before starting work Preferred Application Question s How many years of What is your expected salary range Do you have experience with Azure Do you have experience with Microservices Experience Full Stack 5 years Required ","0","OMA Emirates Group","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7573557d&cb=1716569205198&jobListingId=1009286036208&jrtk=5-yul1-0-1hulnuq7ol216800-86d9e3f2ff6a61fd","Sharjah","NA","NA","NA","United Arab Emirates"
"1009286527527","Software Engineer II Backend Shopping Tribe ","About the opportunity A little bit about our engineering culture Shorten Feedback Loops we optimize for flow of value in small batches so that we can learn faster and minimize waste . This applies to how we build systems communicate with each other etc Quality enables Speed we adhere to XP Lean and Continuous Delivery practices to deliver value with the highest qualitysecurity in a sustainable way Productminded Engineers we all have a good understanding of our business customer problems to minimize costly handovers and ensure we solve problems more effectively and faster Role summary Alongside your crossfunctional team engineering product data participate in continuous discovery of your customerbusiness needsdesiresproblems to drive desired outcomes Design write and release software as a solution to an endtoend problem in your business domain and deliver value in small batches in accordance with our engineering standards Understand scalability complexity of your services and own innovate the entire SDLC Support optimization of your teams practices to develop it into a selforganized continuously improving unit Critically question and simplify our tech org systemsprocesses and solutions What you need to be successful Note On top of very good technical skills this role requires someone willing to assume endtoend ownership of a specific areainitiative and thrives on emphasizing with their user painsdesiresneeds . You are keen to explore alternative ways of working that optimize for cocreation and continuous improvement . The following experience is relevant to us Empathetic and able to easily build relationships Good verbal and written communication skills Humble curious and openminded with a growth mindset thriving on continuous feedback Understanding of leanagile values principles and associated practices 3+ years of software engineering experience preferably within Extreme Programming environment TDD Pair Programming Simple Design and Continuous Refactoring with predominant languages being . NET Golang and C# Experience in testing with focus on automated end to end quality Experience in Distributed Systems Architecture Microservices EventDriven and RESTful Services Experience working with relational and nonrelational databases Exposed to cloud platforms e . g . AWS Google Cloud Azure Experience building maintaining and improving with Trunk Based Development and Continous Delivery Who we are As the regions leading local tech organization were proud to say that we have been delivering for millions of people right across MENA for the past 18 years . We were founded in Kuwait in 2004 and acquired by Delivery Hero DHER in 2015 . This gives us a unique outlook local knowledge with global expertise . It also allows us to innovate create and bring new technologies for the betterment of the MENA region such as qcommerce sustainable packaging cloud kitchens autonomous delivery vehicles robots and drones . We deliver across 9 countries with more than 4500+ employees Our food delivery business works with over 27000 brands and almost 50000 branches . Our qcommerce concept talabat mart 121 Stores now delivers groceries to customers in Bahrain Iraq Egypt Jordan Kuwait Oman Qatar and the UAE in 30 minutes or less talabat is part of the Delivery Hero Group the worlds leading local delivery platform operating in 70+ countries worldwide","504556","Delivery Hero","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&cs=1_b511f0ec&cb=1716569205196&jobListingId=1009286527527&jrtk=5-yul1-0-1hulnuq7ol216800-b1fccd2ba2c4a582","Dubai","10000+ Employees","2011","Information Technology","United Arab Emirates"
"1009283231328","Backend Developer","If you are a Python enthusiast with a deep understanding of its intricacies we want you on our team . Your ability to write clean efficient and maintainable code will be a key asset . RESTful Microservices Design approach for building microservices architecture that follows the principles of Representational State Transfer REST . REST is an architectural style that uses a set of constraints and principles to create scalable and loosely coupled web services . When applied to microservices it helps in designing a system that is modular maintainable and easy to scale . PostgreSQL Proficiency in managing and optimizing PostgreSQL databases is a must . Bring your experience in designing implementing and maintaining robust database architectures to contribute to our projects . Docker Dive into the world of containerization Your skills in Docker will play a pivotal role in ensuring our applications are scalable portable and run seamlessly across various environments . AWS As a backend developer you will be working extensively with Amazon Web Services . Showcase your expertise in deploying managing and optimizing applications on AWS infrastructure . If you are excited about working in a collaborative environment solving complex challenges and staying at the forefront of technology we want to hear from you Join us in shaping the future of drug development . Key Responsibilities Develop and maintain backend services using Python . Optimize and manage PostgreSQL databases for performance and scalability . Implement containerized solutions with Docker . Deploy and manage applications on AWS infrastructure . Requirements Proven experience in Python development . Strong background in PostgreSQL database management . Proficiency in Docker for containerization . Familiarity with AWS services and infrastructure . Do not miss this opportunity to be part of a dynamic team where innovation and collaboration thrive . Apply now by submitting your resume and a cover letter highlighting your experiences with Python PostgreSQL Docker and AWS . Prepaire Labs Remote Job Type Fulltime Application Deadline 24052024","0","Prepaire Labs","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_53afef80&cb=1716569205198&jobListingId=1009283231328&jrtk=5-yul1-0-1hulnuq7ol216800-4cf4d8d22b23136f","Abu Dhabi","NA","NA","NA","United Arab Emirates"
"1009278426852","Full Stack Developer","Job Description We are seeking a talented Full Stack Developer to join our team . The ideal candidate will have experience in both frontend and backend development and will be responsible for developing and maintaining our logistics and inventory management app and platform . This role involves working closely with our operations and management teams to create a userfriendly and efficient system . Responsibilities Design develop and maintain the logistics and inventory management platform . Collaborate with crossfunctional teams to gather and analyze requirements . Implement userfriendly interfaces and ensure seamless user experiences . Develop scalable and efficient backend services and APIs . Integrate thirdparty services and APIs as needed . Ensure the security and integrity of the application and its data . Perform testing debugging and optimization for performance and scalability . Maintain documentation for code APIs and system architecture . Stay updated with emerging technologies and industry trends . Requirements Proven experience as a Full Stack Developer or similar role . Proficiency with frontend technologies such as HTML CSS JavaScript and frameworks like React Angular or Vue . js . Strong experience with backend technologies such as Node . js Python Ruby on Rails or similar . Familiarity with database technologies such as MySQL PostgreSQL MongoDB or similar . Experience with cloud services like AWS Azure or Google Cloud Platform . Knowledge of version control systems such as Git . Strong problemsolving skills and attention to detail . Excellent communication and teamwork skills . Ability to manage multiple tasks and meet deadlines . Preferred Qualifications Experience in developing logistics or inventory management systems . Knowledge of microservices architecture . Experience with CICD pipelines and automated testing frameworks . Familiarity with Agile development methodologies . What We Offer Competitive salary and benefits package . Opportunity to work in a dynamic and innovative environment . Career growth and development opportunities . Flexible working hours and the possibility of remote work . Job Type Fulltime Pay Up to AED2500 . 00 per month","0","NEATLY HOMES PROPERTY CARE LLC","https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_42358d88&cb=1716569205198&jobListingId=1009278426852&jrtk=5-yul1-0-1hulnuq7ol216800-02dc9b93d8d24088","Dubai","NA","NA","NA","United Arab Emirates"
"1009277600995","Backend Developer","Requirements Analyze develop modify implement test and support software components anywhere in the software stack . 7 to 10 Years of Handson Experience Proficiency with serverside languages such as ASP . NETand PHP . Familiarity with major database technology such as SQL Server MySQL Experience working in an AgileScrum development process Determine root cause for the most complex software issues and develop practical efficient and permanent technical solutions . Develops software solutions by studying information needs and studying systems flow data usage and work processes . Experience of Preparing and installing solutions by following designing system specifications best practices and programming standards . Able to work independently andor with minimal assistance . Qualifications Write clean scalable code using C# . NET 7 programming languages Understanding of the core JavaScript language HTML5 and CSS3 Proficient in ASP . NETMVC Should have understanding on Microservices Distributed Solutions REST API DesignPattern Design Principles Should have experience on Agile development methodologies . Experience with DBMS SQL Server MySQL databases Experience with Azure DevOps Board Repos Pipeline CICD Cloud Solutions . ","7955290","TG Holding","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1a3978bf&cb=1716569205198&jobListingId=1009277600995&jrtk=5-yul1-0-1hulnuq7ol216800-1cdc5d28e4ebdd51","Dubai","1 to 50 Employees","--","--","United Arab Emirates"
"1009226007065","Java Engineer","Russian hacker Vladimir Leonidovitch Levin attempted the biggest bank heist the world had ever seen via dialup internet in 1994 Zia Hayat Callsign CEO and founder was hooked armchair fraud became a real possibility . From this moment Zia knew he wanted to play a part in stopping the bad guys and securing the internet for all . Founded In 2012 Callsigns mission has been to make Digital Identity simple and secure for everyone and everything . In that time we have grown to over 200 employees opened offices in Singapore and Abu Dhabi been recognised as a WEF Global Innovator and our technology is being used by many of the worlds leading financial institutions to keep millions of consumers safe . But we are not stopping here . The identity revolution has only just begun and we are looking to hire the brightest and inquisitive minds to help us make every web mobile and physical Interaction seamless and secure . If this sounds like you lets chat . Job Description Be responsible for enhancing and maintaining a highly transactional Java platform and build new Microservices The opportunity to work in an Agile fastpaced environment where requirements can change overnight and getting things done is as simple as making a case and leading the charge Work as part of an amazing team of likeminded individuals with a cando attitude to change the world Proactively identify technical debt where the platform can be optimized and introduce operational efficiencies Design and produce performant scalable highly transactional software that adheres to functional and nonfunctional requirements and be able to explain them to both technical and nontechnical stakeholders Estimate prioritize and execute tasks in a highpressure environment Support the execution of production deployments and golives Requirements 5 years of commercial experience in Java Have experience working with relational DBs such as MySQL Oracle PostgreSQL . Ideally NoSQL experience Have experience developing and designing RESTful API Ability to choose the right technology for the task at hand whether it turns out to be the latest framework or an established one Have a strong knowledge of objectoriented design and development best practices Have experience with Continuous Integration You can estimate prioritize and execute tasks either by pair programming or singlehandedly in a highpressure environment Have an excellent command of the English language BSc or MSc in Computer Science or related degree from a top university Experience with performant highly transactional serviceoriented platforms Knowledge of Spring Frameworks including Spring Security Spring Boot and Spring Data Test Driven Development is your bread and butter . Without it theres just jam Having a working knowledge of Docker UNIXbased operating systems and Microservices Familiarity with application security cryptography and security practices Having a working knowledge of Docker Kubernetes AWS UNIXbased operating systems and Microservices Experience working with Agile teams or startups Benefits Health Insurance 3 months full pay maternity 2 weeks full pay paternity 25 days of annual leave + Callsign Bank Holiday not included in holiday allowance Competitive Salary Gratuity as EOSB If you feel you have the above skills we would love to hear from you ","1269836","Callsign","https://www.glassdoor.com/partner/jobListing.htm?pos=204&ao=1136043&s=58&guid=0000018fab82db4688190181d3f1e815&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_844e035a&cb=1716569431096&jobListingId=1009226007065&jrtk=5-yul1-0-1hulo5ms7k5ps800-193cdffc114c71b9","Abu Dhabi","51 to 200 Employees","2011","Information Technology","United Arab Emirates"
"1009215046550","Full Stack Developer","Auxwall Software Solutions is a dynamic and innovative tech startup focused on revolutionizing industrysector . We are passionate about leveraging cuttingedge technologies to create intuitive and efficient solutions that enhance user experiences and drive business growth . Position Overview We are seeking a highly skilled Full Stack Developer to join our team . As a Full Stack Developer you will be responsible for developing and maintaining both frontend and backend components of our web and mobile applications . You will work closely with our crossfunctional team to design and implement robust scalable and highperformance solutions . Responsibilities Design develop and maintain web and mobile applications using Node . js React . js Next . js and React Native . Collaborate with crossfunctional teams to gather and define project requirements . Write clean efficient and maintainable code following best practices . Implement user interfaces and features that are responsive and visually appealing . Optimize applications for maximum speed scalability and performance . Conduct code reviews and provide constructive feedback to other team members . Troubleshoot and debug issues to ensure seamless operation across various platforms and devices . Stay updated on emerging technologies and trends in web and mobile development . Requirements Bachelors degree in Computer Science Engineering or a related field or equivalent work experience . Proven experience as a Full Stack Developer or similar role . Strong proficiency in Node . js React . js Next . js and React Native . Experience with frontend technologies such as HTML5 CSS3 JavaScript and modern UI frameworkslibraries . Solid understanding of RESTful APIs JSON and web services . Familiarity with database systems such as MongoDB MySQL or PostgreSQL . Excellent problemsolving skills and attention to detail . Ability to work effectively in a fastpaced collaborative environment . Good communication skills and ability to work with crossfunctional teams . Experience with version control systems such as Git . Familiarity with agile development methodologies . Preferred Qualifications Experience with serverless architecture e . g . AWS Lambda Azure Functions . Knowledge of containerization and orchestration tools e . g . Docker Kubernetes . Understanding of microservices architecture . Experience with testing frameworks e . g . Jest Mocha Jasmine . Contributions to opensource projects or personal projects showcased on GitHub . Benefits Competitive salary Flexible work schedule Professional development opportunities If you are passionate about creating innovative solutions and thrive in a fastpaced startup environment we would love to hear from you Please submit your resume and portfolio showcasing your relevant work experience . Job Type Fulltime Pay AED2000 . 00 AED3000 . 00 per month Application Deadline 04042024","0","Auxwall Digital Marketing and Softwares","https://www.glassdoor.com/partner/jobListing.htm?pos=205&ao=1136043&s=58&guid=0000018fab82db4688190181d3f1e815&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ba220ca2&cb=1716569431096&jobListingId=1009215046550&jrtk=5-yul1-0-1hulo5ms7k5ps800-6c25ab3fa3717e93","Dubai","NA","NA","NA","United Arab Emirates"
"1009278631856","Senior Backend Engineer . NET","Omniscript is on the mission to build a highly scalable extensible and distributed ecommerce solution which enables its enterprise clients to sell tickets to millions of customers . Were looking for a Senior . NET Backend Engineer to join our team and shape the future and definition of the product . You will work remotely and play a key role in shaping the engine with your diverse experience in software development and distributed systems expertise . Tasks Developing loosely coupled complex eventdriven systems to process large amounts of data in a cloud environment . Writing highly cohesive clean and maintainable code . Working crossfunctionally with product managers various software engineers automation managers and nontechnical people . Learning new design patterns and technologies to support the engine . Requirements At least 5 years of experience with REST API C# . NET . NET Core Docker . Significant professional experience building and architecting complex distributed backend systems including concepts such as microservices eventdriven architectures domaindriven design and cloud computing . Experience using and modeling SQL and NoSQL databases . Track record writing tests and implementing CICDs . Good verbal and written English communication skills . Strong problemsolving skills and creativity . Bonus Exposure to ecommerce accounting or fintech projects . Bonus Experience working in a highly agile development process . Bonus DevOps knowledge . Bonus Worked with Node . js and AWS . Benefits Competitive salary . A longterm greenfield project with stable business clients . Opportunities for the fast career progression within the company . Flexible remote work and a team that is driven by strong values and a clear shared vision . Working with the latest technologies and systems which will challenge your skills and push your creative limits . No useless algorithm tests the interview process is designed to test how you will perform in real life . Apply now to schedule an introductory call ","0","Omniscript Software Solutions","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_74b3334c&cb=1716569205199&jobListingId=1009278631856&jrtk=5-yul1-0-1hulnuq7ol216800-c47b17c030950e30","Remote","NA","NA","NA","United Arab Emirates"
"1009282115860","Senior Backend Developer Node Remote Global ","Tether the founder of the first largest and most widely used stablecoin USD is rapidly expanding into a wide range of sectors including secure and unstoppable communication technologies energy production mining and further fintech infrastructure . All of these themes share and are deeply rooted in the principles of Bitcoin which include decentralization resilience openness freedom security and scalability . Tether stablecoins are used to power a wide variety of enterprises including exchanges wallets payment processors and financial services by facilitating the use of reservebacked tokens across blockchain networks . Tether stablecoins offer a global secure and instant means of storing transmitting and receiving digital tokens at a fraction of the cost of alternative traditional financial solutions . Unwavering transparency is of paramount importance and central to Tethers foundational principles . ","9071539","Tether Operations Limited","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&cs=1_cb521cbc&cb=1716569205197&jobListingId=1009282115860&jrtk=5-yul1-0-1hulnuq7ol216800-85e85dd934f8b07b","Remote","1 to 50 Employees","--","--","United Arab Emirates"
"1009264924576","Backend Developer","Back End Developer Job Description Join our team as a Back End Developer and take charge of Designing Developing Deploying and Supporting serverside applications and APIs that power our platforms core functionality . Technology . NET Core C# APIs Microservices Architecture SQL Server Redis MongoDB Messaging services CICD Pipelines and other Microsoft and Cloud Technologies . Roles and Responsibilities Lead the design and development of backend applications and APIs leveraging Azure API Management to ensure optimal performance and scalability . Create and manage microservices with robust APIs emphasizing reliability and scalability to meet the evolving needs of our platform . Tackle challenges in solving debugging and maintaining current systems to ensure seamless Operation and Minimal Downtime . Develop highquality code and deliverables for the back end adhering to industry best practices and established processes . Create and maintain comprehensive program and technical documentation to facilitate efficient planning execution and future enhancements of backend projects . Qualifications Bachelors degree in Computer Science Engineering or related field . 5+ years of experience as a backend developer with a proven track record of delivering successful projects . Experience with cloud platforms such as Microsoft Azure or other leading providers leveraging their services for scalable and reliable infrastructure . Strong knowledge of Microservices Architecture and Modular Design Principles ensuring flexibility and maintainability of our backend systems . Ability to contribute to team standards and methodologies for backend development and to suggest innovations and improvements to our backend development practices and technology stack . Prerequisite Candidates must be able to provide samples or demonstrations of their previous work demonstrating their proficiency and creativity in backend development . Job Types Fulltime Permanent Ability to commuterelocate Dubai Reliably commute or planning to relocate before starting work Required Education Bachelors Required Experience backend developer 5 years Required Language English Required ","0","SysTecx","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_62bd9836&cb=1716569205199&jobListingId=1009264924576&jrtk=5-yul1-0-1hulnuq7ol216800-6b168331c7323e2d","Dubai","NA","NA","NA","United Arab Emirates"
"1009264994769","AGS MENAT MSFT Specialist SA"," 5+ years of design implementation or consulting in applications and infrastructures experience 3+ years of specific technology domain areas e . g . software development cloud computing systems engineering infrastructure security networking data analytics experience 2+ years of IT development or implementationconsulting in the software or Internet industries experience Do you like helping customers implement innovative cloud computing solutions and solve technical problems based on Microsoft Technology Stack Would you like to do this using the latest cloud computing technologies Do you have a knack for helping groups understand application architectures and integration approaches Do you have the consultative and leadership skills to help customers succeed with their cloud efforts Amazon Web Services is looking for a Solutions Architect to help customers accelerate their adoption of the Microsoft workloads on AWS . This is an excellent opportunity to help customers understand best practices for Microsoft technologies on AWS migrate their existing workloads and advise them on building resilient cloud architectures . Youll also work with the AWS Service Teams to help continuously improve the Microsoft Platform on AWS . Your broad responsibilities will include owning the technical engagement and ultimate success around specific implementation projects defining implementation architectures responding to RFPs developing a deep expertise in the AWS technologies as well as broad knowhow around how applications and services are constructed using the AWS platform and being a subject matter expert on Microsoft technology Stack as it relates to customer endtoend solutions and services . In addition you will engage with other solutions architects partner and professional services organizations do drive large and highly complex sales opportunities to closure . AWS Sales Marketing and Global Services SMGS is responsible for driving revenue adoption and growth from the largest and fastest growing small and midmarket accounts to enterpriselevel customers including public sector . The AWS Global Support team interacts with leading companies and believes that worldclass support is critical to customer success . AWS Support also partners with a global list of customers that are building missioncritical applications on top of AWS services . Key job responsibilities Owning the technical engagement and ultimate success around specific implementation projects . Implementation architectures responding to RFPs developing a deep expertise in the AWS technologies as well as broad knowhow around how applications and services are constructed using the AWS platform and being a subject matter expert on Microsoft technology stack as it relates to customer endtoend solutions and services . About the team Diverse Experiences Amazon values diverse experiences . Even if you do not meet all of the preferred qualifications and skills listed in the job description we encourage candidates to apply . If your career is just starting hasnt followed a traditional path or includes alternative experiences dont let it stop you from applying . Why AWS Amazon Web Services AWS is the worlds most comprehensive and broadly adopted cloud platform . We pioneered cloud computing and never stopped innovating thats why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses . WorkLife Balance We value worklife harmony . Achieving success at work should never come at the expense of sacrifices at home which is why flexible work hours and arrangements are part of our culture . When we feel supported in the workplace and at home theres nothing we cant achieve in the cloud . Inclusive Team Culture Here at AWS its in our nature to learn and be curious . Our employeeled affinity groups foster a culture of inclusion that empower us to be proud of our differences . Ongoing events and learning experiences including our Conversations on Race and Ethnicity CORE and AmazeCon gender diversity conferences inspire us to never stop embracing our uniqueness . Mentorship and Career Growth Were continuously raising our performance bar as we strive to become Earths Best Employer . Thats why youll find endless knowledgesharing mentorship and other careeradvancing resources here to help you develop into a betterrounded professional . We are open to hiring candidates to work out of one of the following locations Dubai ARE","6036","Amazon Web Services EMEA Dubai FZ Branch","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&cs=1_2220fcfb&cb=1716569205198&jobListingId=1009264994769&jrtk=5-yul1-0-1hulnuq7ol216800-dfcdf6e3a7c4b940","Dubai","10000+ Employees","1994","Information Technology","United Arab Emirates"
"1009263144521","Sales Support Pricing Executive Dubai","Who are WebBeds WebBeds is the fastest growing and most significant accommodation supplier to the travel industry . We are a global company offering ground services hotels transfers tours activities to travel professionals . Our products help our partners and customers to create amazing Travel experiences . Our Products range from a Retail Online platform Integration Connectivity hub and distribution APIs to name but a few and our systems are 100 cloud hosted processing up to 4 . 5bn search requests daily We deliver amazing outcomes using leading edge technology through innovative and creative thinking . WebBeds is a subsidiary of Webjet Limited ASX WEB an ASX 200 listed company operating a global digital travel business . What makes us stand out We are a wholesale global travel organisation . We have 1500+ people speaking 50+ languages in 120+ cites across 50+ countries . We partner with over 400000 properties in more than 14000 destinations . We work with more than 44000 travel companies in 145 source markets . We have an amazing Technology team focussed on delivering valuable outcomes using innovative tech and creative lateral thinking . What will you do on your journey with WebBeds WebBeds is one of the worlds largest accommodation supplier to the travel industry . We are a global company offering ground services hotels transfers tours activities to travel professionals . Our products cover our full business needs from distribution APIs payment integrations SAP integration Data Lakes User Interfaces and others . Our search API reach peaks of more than 50 . 000 request per second each one with tens or hundreds of hotels . And those numbers are growing every year . We design deliver and support innovative solutions through engagement collaboration and a fearsome passion for creating customer value is our mission as an IT organization . With this in mind we strive to be at the leading edge of technology when it comes to build the platform that meets the needs of our customers . This translates to the use of latest . NET Core versions K8S microservices architecture multiple clouds CICD pipelines automated testing or great monitoring and alerting systems to name a few . Our delivery teams have the creativity and freedom to express themselves by building innovative solutions to often complex problems and are challenged to reach higher levels daily . Our teams consist of product owners QA engineers Software Engineers and people from across the business all working collectively and collaboratively . We have a very strong technical team from which you will be able to learn but are encouraged by new ideas and fresh thinking that you will bring with you . In this role you will As Sales Support Pricing Executive you will support the sales team and ensuring the efficient management of customer accounts and pricing strategies . Key responsibilities Efficiently manage emailsqueries and accountrelated requests from sales andor clients ensuring timely responses and resolution of issues . Create and maintain customer accounts in the system ensuring accuracy and completeness of customer information . Review and validate customer contracts and documentation ensuring compliance with company policies and procedures . Provide troubleshooting assistance on all customer accountrelated issues addressing inquiries and resolving problems promptly . Assist in the implementationmanagement of customerrelated projects collaborating with crossfunctional teams as needed . Run analysisreports of customer statuses bookings and other relevant metrics providing insights and recommendations to support decisionmaking . Accurately apply pricingmarkup changes and actively monitor analyze and share resultsimpact of all pricing adjustments . Regularly perform competitor pricing analysis to benchmark our competitiveness and identify areas for improvement . The skills we would love to see in your suitcase Bachelors degree in Business Administration Marketing or related field . Minimum of 2 years of experience in sales support pricing analysis or related role . Strong analytical and problemsolving skills with the ability to interpret data and draw actionable insights . Excellent communication and interpersonal skills with the ability to collaborate effectively with sales teams and clients . Proficiency in Microsoft Excel and other data analysis tools . Attention to detail and accuracy in data management and reporting . Ability to multitask and prioritize tasks in a fastpaced environment . Knowledge of pricing strategies and competitive analysis techniques is a plus . Why choose us as your next destination We are super proud of our dedicated team of friendly energetic passionate professionals . Our people are key to the success of our business everybody at Webbeds has their own unique role to play as we continue to drive the company forward . Over 50 different languages are spoken by our workforce but whether working from offices in Dubai or London or out in the field in Johannesburg or Buenos Aires we all share the common goal to take pride in what we do to deliver our partners with unbeatable service support . International highly skilled group of experts from all around the globe Dynamic environment with the chance to grow influence impact change Disruptive fastgrowing market leader within travel endless possibilities Culture built on collaboration empowerment and innovation Click for more information about life at WebBeds Find out more about the WebBeds business at www . webbeds . com","3219218","WebBeds","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=1136043&s=58&guid=0000018fab7f68a1b9d2ebfadd52d0bd&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1d42b786&cb=1716569205199&jobListingId=1009263144521&jrtk=5-yul1-0-1hulnuq7ol216800-81ef84bff0c0c796","Dubai","Unknown","--","--","United Arab Emirates"
